source,tweet number,tweet,timestamp,compound,positive,neutral,negative
HomerJSimpson,303,I'm giving the Gravy Boat Party response to the #StateOfTheUnion. In summary: gravy today is too damn lumpy! #SOTU http://t.co/nopxNJfZVl,2014-01-29 02:20:11+00:00,0.4003,0.4003,0.4003,0.4003
HomerJSimpson,304,"As a past winner, let me offer this advice to tonight's #Grammys honorees: the little record player doesn't work. What a rip-off!",2014-01-27 03:01:17+00:00,0.8122,0.8122,0.8122,0.8122
HomerJSimpson,305,Good luck tonight to all the talented musicians I've never heard of! #Grammys,2014-01-27 01:30:23+00:00,0.8588,0.8588,0.8588,0.8588
HomerJSimpson,306,Did I miss the Pro Bowl? I didn't?! Dammit.,2014-01-26 21:30:31+00:00,-0.3076,-0.3076,-0.3076,-0.3076
HomerJSimpson,307,"Going sledding with the kids. It's bitter cold, but I'm gonna combat the Wind-Chill Factor with the Fart-Warm Factor.",2014-01-25 19:45:32+00:00,-0.6124,-0.6124,-0.6124,-0.6124
HomerJSimpson,308,I predict @Seattle will be stuck in traffic because Chris Christie bet on the @Broncos. #SB48,2014-01-25 03:05:16+00:00,-0.25,-0.25,-0.25,-0.25
HomerJSimpson,309,"In honor of Dr. King, I will only buy king-sized sodas and candy bars today. And every day.",2014-01-20 17:25:43+00:00,0.4939,0.4939,0.4939,0.4939
HomerJSimpson,310,At Moe's watching the NFC Championship game. I'm rooting for the 49ers -- they were named after my pants size!,2014-01-20 01:05:21+00:00,-0.4263,-0.4263,-0.4263,-0.4263
HomerJSimpson,311,"I don't know if Tom Brady or Peyton Manning has it sweeter. Brady's married to a model, but Peyton can get his hands on lots of pizza.",2014-01-19 21:01:41+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,312,"Lisa just explained Bart's ""SAG Award"" joke to me. Putting on my strangling shoes.",2014-01-19 02:31:35+00:00,0.6908,0.6908,0.6908,0.6908
HomerJSimpson,313,Bart's a good son. He just told me I deserve to win a SAG Award for my body of work.,2014-01-19 02:25:15+00:00,0.8807,0.8807,0.8807,0.8807
HomerJSimpson,314,"Just saw that new Jack Ryan movie. Man, Alec Baldwin is looking better than ever!",2014-01-18 20:01:29+00:00,0.4926,0.4926,0.4926,0.4926
HomerJSimpson,315,Marge told me to take the trash bags out to the curb. I already did MY part -- I filled them with trash!,2014-01-18 00:13:48+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,316,I'm hot to see this movie. I think it's about diets! RT @plymptoons Join us at #Slamdance for my new film Cheatin' http://t.co/tKSPrSNpKl,2014-01-16 22:05:47+00:00,0.3595,0.3595,0.3595,0.3595
HomerJSimpson,317,"Dear insane Baseball Hall Of Fame voters: the guy's name has ""PIZZA"" in it! What more do you need?! #HOF",2014-01-08 20:28:59+00:00,0.5242,0.5242,0.5242,0.5242
HomerJSimpson,318,It's f-f-freezing c-c-c-cold so I'm at M-M-Moe's getting so d-d-d-drunk that I can barely t-t-t-type.,2014-01-07 18:33:12+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,319,I saw that Scorsese movie and there wasn't a single wolf in it! Just some guy snorting drugs off a hot woman's butt. What a rip.,2014-01-02 23:15:48+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,320,Just woke up. Did I miss 2014?,2014-01-02 02:01:42+00:00,-0.1531,-0.1531,-0.1531,-0.1531
HomerJSimpson,321,Happy 2014 everyone! May this be the year we finally find peace on earth and an airplane seat that I can fit in.,2014-01-01 08:15:28+00:00,0.8748,0.8748,0.8748,0.8748
HomerJSimpson,322,"If Bart doesn't stop getting on my nerves, tonight is gonna be New Year’s Chokin' Eve.",2013-12-31 20:03:44+00:00,0.125,0.125,0.125,0.125
HomerJSimpson,323,"THE YEAR IN REVIEW:  started out drunk, ended up drunk, can't really remember what happened in the middle.",2013-12-30 22:11:08+00:00,-0.5859,-0.5859,-0.5859,-0.5859
HomerJSimpson,324,My favorite film of the year: the gunk on Barney's teeth after his 3-day blackout in August.,2013-12-27 18:06:14+00:00,0.4588,0.4588,0.4588,0.4588
HomerJSimpson,325,"Bart just explained that it's ""Boxing Day,"" the traditional day when kids duct tape their father into the smallest remaining gift box.",2013-12-26 20:25:28+00:00,0.4404,0.4404,0.4404,0.4404
HomerJSimpson,326,To all my followers -- Have a very Merry Christmas. Now get the hell off @Twitter and enjoy your family! What's wrong with you?!,2013-12-25 18:31:05+00:00,-0.3162,-0.3162,-0.3162,-0.3162
HomerJSimpson,327,"I laid out milk and cookies for ""Santa Claus!"" Also for ""Saint Nick,"" ""Father Christmas,"" ""Hannukah Harry"" and ""Kwanzaa Kweisi.""",2013-12-25 04:01:19+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,328,The idiots in this mall who waited til the last minute are ruining it for geniuses like me who waited til the last hour!,2013-12-25 00:05:13+00:00,0.2003,0.2003,0.2003,0.2003
HomerJSimpson,329,I'm gonna take it easy at the office Christmas Party tonight. Last year I wound up in a closet making out with the plutonium rods.,2013-12-24 01:05:18+00:00,0.6808,0.6808,0.6808,0.6808
HomerJSimpson,330,Today's a good day to get a great deal on dried out bent Christmas trees with some kind of disease.,2013-12-23 22:02:07+00:00,0.7906,0.7906,0.7906,0.7906
HomerJSimpson,331,"On top of all my Christmas shopping, now I have to buy a new mattress. The ""Memory Foam"" in my old one has PTSD.",2013-12-22 17:03:37+00:00,0.2023,0.2023,0.2023,0.2023
HomerJSimpson,332,"This cartoon version of the ""Grinch"" is terrible! Where's the 90 minutes of Grinch backstory?! Where's the Clint Howard?!",2013-12-21 21:01:56+00:00,-0.6526,-0.6526,-0.6526,-0.6526
HomerJSimpson,333,Egg Nog is the worst thing ever. Bacon and Egg Nog is the best thing ever.,2013-12-21 15:04:58+00:00,0.0258,0.0258,0.0258,0.0258
HomerJSimpson,334,"Hey, @FoxNews lady: in my household, Santa is yellow!",2013-12-20 20:49:27+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,335,Is it weird to have erotic dreams about Cleatus the FOX football robot? Asking for a friend.  A friend named Moe.,2013-12-01 21:01:58+00:00,0.8126,0.8126,0.8126,0.8126
HomerJSimpson,336,"At church, I prayed for Thanksgiving to come back. When I got home I found some turkey skin under the trash can liner.  Thank you, God!",2013-12-01 17:25:38+00:00,0.5983,0.5983,0.5983,0.5983
HomerJSimpson,337,"I'm heading to Moe's for ""Blue Saturday"" -- the traditional start of the Christmas Depression Drinking Season.",2013-11-30 22:31:09+00:00,-0.5719,-0.5719,-0.5719,-0.5719
HomerJSimpson,338,"Like all patriotic Americans, the Simpsons went to the mall today and punched other patriotic Americans trying to grab an Xbox.",2013-11-29 20:35:25+00:00,0.3612,0.3612,0.3612,0.3612
HomerJSimpson,339,"I sure hope ""Black Friday"" refers to how your toes are supposed to look, or else I need to see a doctor.",2013-11-29 16:04:06+00:00,0.6369,0.6369,0.6369,0.6369
HomerJSimpson,340,"Okay, TV, if you can put Xmas specials on Thanksgiving night then I can watch them drinking Xmas rum and starting Xmas fights.",2013-11-29 02:20:25+00:00,-0.2023,-0.2023,-0.2023,-0.2023
HomerJSimpson,341,Eating turkey makes you tired. And fighting off family members who want some turkey for themselves makes you exhausted.,2013-11-28 23:01:56+00:00,-0.765,-0.765,-0.765,-0.765
HomerJSimpson,342,"I just set a new Thanksgiving record! This year,  I undid the top button of my pants during ""Grace"".",2013-11-28 19:50:36+00:00,0.2714,0.2714,0.2714,0.2714
HomerJSimpson,343,"You know those ""Brown N Serve"" dinner rolls in a plastic bag?  You can eat 'em quicker if you don't brown and leave them in the bag.",2013-11-28 15:21:19+00:00,0.0382,0.0382,0.0382,0.0382
HomerJSimpson,344,Woo Hoo!  It's officially Thanksgiving!   Must... snort... mashed potatoes.,2013-11-28 08:01:39+00:00,0.5696,0.5696,0.5696,0.5696
HomerJSimpson,345,Why does Thanksgiving have to be so late this year?! I'm dreaming of cranberry sauce can ridges!,2013-11-24 19:31:29+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,346,Today I killed 2 birds with one stone: I raked the leaves into a big pile covering the other big pile of Halloween decorations.,2013-11-24 00:31:34+00:00,-0.6705,-0.6705,-0.6705,-0.6705
HomerJSimpson,347,I'm getting a jump on Black Friday with Red Saturday. I'm going to eat spaghetti and drink wine all day.,2013-11-23 15:03:28+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,348,"So now I'm supposed to grow a mustache for ""Mo-Vember""?! Isn't my manly muzzle fuzz enough for you people?!",2013-11-13 23:04:05+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,349,I'm in that golden time when I can eat Halloween candy from the sack and pre-eat Thanksgiving stuffing from the can.,2013-11-12 21:32:34+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,350,RT if you agree that today we should honor our brave veterans. Also RT if you're too lazy to write that yourself.,2013-11-11 15:05:58+00:00,0.765,0.765,0.765,0.765
HomerJSimpson,351,"From a friend: ""I'm shocked! Shocked at the behavior of my cousin, Richie Incognito."" Signed: Guy Incognito. http://t.co/wV7ZtpCjzs",2013-11-10 19:02:49+00:00,-0.1759,-0.1759,-0.1759,-0.1759
HomerJSimpson,352,"If a Jack O Lantern still has a recognizable face among all the mold, it's too early to carry it to the trash, right? Tell Marge!",2013-11-09 02:04:55+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,353,"I picked out a really scary movie for tonight: ""Monster In-Law""

Augh, it's horrifying!  Jennifer Lopez's career is a corpse!",2013-11-01 01:10:11+00:00,-0.9096,-0.9096,-0.9096,-0.9096
HomerJSimpson,354,"SPRINGFIELD KIDS: Ned Flanders is giving out big candy bars. Go to his house, not the one next door with eating noises coming out of it.",2013-11-01 00:01:19+00:00,0.34,0.34,0.34,0.34
HomerJSimpson,355,"I swear, if I see one more ""Breaking Bad"" costume, I'm going to have to start watching that show.  It's on Disney, right? #halloween",2013-10-31 21:01:23+00:00,-0.6096,-0.6096,-0.6096,-0.6096
HomerJSimpson,356,"If anyone asks, I'm going as ""Drunk Dad"" tonight. #halloween",2013-10-31 18:44:16+00:00,-0.34,-0.34,-0.34,-0.34
HomerJSimpson,357,I made a #WorldSeries bet with the Mayors of both Boston AND St. Louis. I'm gonna win and/or lose beer and/or beans!,2013-10-31 02:05:15+00:00,0.3382,0.3382,0.3382,0.3382
HomerJSimpson,358,"I don't know why they call it the ""World"" Series when there aren't any players from the United States. #WorldSeries",2013-10-31 01:25:11+00:00,0.4215,0.4215,0.4215,0.4215
HomerJSimpson,359,"Go, #Cardinals! I don't care who wins, but I'm all for any team that lets me binge on beer AND candy tomorrow night.",2013-10-31 00:01:05+00:00,-0.4775,-0.4775,-0.4775,-0.4775
HomerJSimpson,360,"Dear @united, thanks for the $5 flight to Octoberfest! Now can you call Marge and ask her to bail me out of the Munich jail?",2013-10-15 19:35:35+00:00,0.6996,0.6996,0.6996,0.6996
HomerJSimpson,361,"We're carving Jack O Lanterns as a family this weekend. Halloween fun for the kids, more places to hide booze for me.",2013-10-07 00:01:39+00:00,0.3262,0.3262,0.3262,0.3262
HomerJSimpson,362,"I'm trying to hang a zombie up on my front door, but my stupid father keeps ripping through the duct tape",2013-10-06 18:10:32+00:00,-0.6808,-0.6808,-0.6808,-0.6808
HomerJSimpson,363,I'm doing something really scary this weekend. I'm buying a new bathroom scale with big easy-to-read numbers.,2013-10-05 17:01:01+00:00,-0.5413,-0.5413,-0.5413,-0.5413
HomerJSimpson,364,"This so-called Halloween ""super store"" stinks! I can't find a man's size 4X sexy nurse costume anywhere!",2013-10-05 11:10:34+00:00,0.7835,0.7835,0.7835,0.7835
HomerJSimpson,365,The supermarket only had 20 bags of candy corn left. THIS GOVERNMENT SHUTDOWN MUST END NOW,2013-10-04 23:56:41+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,366,"I tried to sit through a news report about #Obamacare, but I suffer from a pre-existing condition: Restless Remote-Thumb Syndrome.",2013-09-30 00:01:51+00:00,-0.8126,-0.8126,-0.8126,-0.8126
HomerJSimpson,367,Moe invented a great new drinking game.  We all drink whenever Moe cocks his shotgun and then nobody loses!,2013-09-29 19:31:31+00:00,0.4753,0.4753,0.4753,0.4753
HomerJSimpson,368,"Bart stole my car keys, and to torment me he put them impossibly out of my reach:  on the floor just in front of my feet.",2013-09-28 18:05:54+00:00,0.0258,0.0258,0.0258,0.0258
HomerJSimpson,369,"Marge and I are off to ""Back To School Night"" -- to be followed by ""Back To Strangling Bart Night.""",2013-09-27 23:02:43+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,370,I've really been enjoying #sleepyhollow. That's what I call the me-sized trench on my side of the bed.,2013-09-27 14:05:46+00:00,0.5688,0.5688,0.5688,0.5688
HomerJSimpson,371,"After 4 months away, on Sunday night I'm coming back!  That's when my ban from the chocolate fountain at the buffet place expires.",2013-09-26 17:54:05+00:00,-0.5983,-0.5983,-0.5983,-0.5983
HomerJSimpson,372,RT @ComicBookGuy: I'm off to @Comic_Con as soon as I get dressed. Must... cram... ass... into... size 42... Jaeger Pants! #SDCC  #comiccon …,2013-07-17 21:17:15+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,373,Tonight I took the kids to the Drive In Theater. Then when the movie started I abandoned the car and walked to Moe's. #GoodTimes,2013-07-08 01:36:26+00:00,-0.4588,-0.4588,-0.4588,-0.4588
HomerJSimpson,374,I got so sunburned today that you could fry an egg on my head and when you did and your name was Bart I strangled you.,2013-07-06 19:09:53+00:00,-0.5423,-0.5423,-0.5423,-0.5423
HomerJSimpson,375,"DO NOT hook up a Slip 'N Slide to a keg. Beer isn't ""slidey"" enough and if your dog drinks it he'll become a mean drunk. #TheMoreYouKnow",2013-07-05 17:05:10+00:00,-0.34,-0.34,-0.34,-0.34
HomerJSimpson,376,"I could win the big Hot Dog Eating Contest if I wanted, but I refuse to let TV money sully the beautiful art of cramming food in my hole.",2013-07-04 20:36:33+00:00,0.714,0.714,0.714,0.714
HomerJSimpson,377,"While we're all having fun today, don't forget the brave souls who fought off the great alien invasion of 1996. Keep the ""I"" in ID4!",2013-07-04 15:37:03+00:00,0.6465,0.6465,0.6465,0.6465
HomerJSimpson,378,"I'm okay with losing a finger while playing with fireworks this weekend as long as it's not my ""beer can tab top opening"" one.",2013-07-03 18:08:44+00:00,0.2263,0.2263,0.2263,0.2263
HomerJSimpson,379,I gave my Dad a great Father's Day gift -- pretending to listen to his nonsense. #LivingYears,2013-06-16 22:45:56+00:00,0.6908,0.6908,0.6908,0.6908
HomerJSimpson,380,"Ah, Father's Day -- when my kids are forced to be nice to me. I know I made them for a reason.",2013-06-16 15:41:13+00:00,-0.0516,-0.0516,-0.0516,-0.0516
HomerJSimpson,381,I like to dunk my donuts... in a mug of juice made from other donuts. #NationalDoughnutDay,2013-06-07 20:16:27+00:00,0.3612,0.3612,0.3612,0.3612
HomerJSimpson,382,"In honor of National Doughnut Day, I'm going to let someone else suck up the sprinkles in the bottom of the break room box. #Hero",2013-06-07 14:03:08+00:00,0.0772,0.0772,0.0772,0.0772
HomerJSimpson,383,"Fox Sunday Night Season Finales! Finally, a reason to watch Fox other than being in prison with a broken channel changer.",2013-05-19 22:01:35+00:00,-0.7712,-0.7712,-0.7712,-0.7712
HomerJSimpson,384,"To the haters that said I couldn't cook hot dogs in my radiator while driving, I got 2 franks and a horrible stomach ache to prove you wrong",2013-05-19 18:31:03+00:00,-0.9081,-0.9081,-0.9081,-0.9081
HomerJSimpson,385,Can't wait for summer and the real fun - speeding through school zones!,2013-05-18 23:25:35+00:00,0.5562,0.5562,0.5562,0.5562
HomerJSimpson,386,"Choking Bart today, I noticed he got taller. Life. One minute you're choking a boy, and in a blink, you're choking a man",2013-05-18 22:42:44+00:00,-0.8402,-0.8402,-0.8402,-0.8402
HomerJSimpson,387,Marge wanted to see Gatsby and I wanted to see Ironman.  Compromise: we saw Gatsby but I made explosion noises every 3 minutes.,2013-05-13 18:25:54+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,388,Mother’s Day is the Christmas of fake Valentine's Days.,2013-05-12 21:10:25+00:00,-0.4767,-0.4767,-0.4767,-0.4767
HomerJSimpson,389,This morning I made a certain special someone breakfast in bed. And then I remembered it's Mother's Day! Running out for bagels.,2013-05-12 19:55:37+00:00,0.6239,0.6239,0.6239,0.6239
HomerJSimpson,390,May The Eleventh Be With You! #BartToldMeThisWasAThing,2013-05-11 17:15:19+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,391,April comes in like a lamb &amp; goes out like a lion. Same thing cats can do when Prof. Frink gets his animal changing machine working.,2013-04-26 16:55:32+00:00,0.6124,0.6124,0.6124,0.6124
HomerJSimpson,392,I celebrate Earth Day every day. It's easy when a judge sentences you to a million hours of roadside trash pick up.,2013-04-22 18:41:26+00:00,0.7783,0.7783,0.7783,0.7783
HomerJSimpson,393,I'm writing this from work. At least when I should be at work and on a computer I took from work. So pretty much the same thing.,2013-04-18 20:01:40+00:00,0.6269,0.6269,0.6269,0.6269
HomerJSimpson,394,I was rejected for lap band surgery. Apparently they don't come in my size yet.,2013-04-15 19:01:48+00:00,-0.5106,-0.5106,-0.5106,-0.5106
HomerJSimpson,395,"If Mr. Burns didn't want me to make s'mores at work, he shouldn't have let me bring in marshmallows and a hibachi.",2013-04-12 18:30:58+00:00,-0.0572,-0.0572,-0.0572,-0.0572
HomerJSimpson,396,I'm starting to think some of these college basketball players are more about basketball than college. Sorry if that offends anyone.,2013-04-09 02:00:48+00:00,-0.5106,-0.5106,-0.5106,-0.5106
HomerJSimpson,397,I like March Madness. It offers a nice change from Grampa's rest-of-the-year-dementia.,2013-04-06 22:40:29+00:00,0.34,0.34,0.34,0.34
HomerJSimpson,398,"In honor of April Fools' Day, I went to the Nuclear Plant on time this morning and will put in a full day's work. HeeHeeHee!",2013-04-01 18:21:28+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,399,I love April Fool’s Day - I get to pretend Bart being my son is just someone pranking me.,2013-04-01 16:55:12+00:00,0.5859,0.5859,0.5859,0.5859
HomerJSimpson,400,My old college Hamburger University didn't make the tournament. They were only ranked as a sesame seed.,2013-03-28 23:45:32+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,401,"Of all the months named after things soldiers do, March is for sure the least violent.",2013-03-26 16:40:52+00:00,0.6647,0.6647,0.6647,0.6647
HomerJSimpson,402,"As a tribute to passover, for the next seven days I will celebrate with my version - comb over.",2013-03-26 04:30:49+00:00,0.5719,0.5719,0.5719,0.5719
HomerJSimpson,403,The rumors are true: I've been asked to stop going commando. Cartoon pants hide nothing! #JonHamm,2013-03-22 19:43:10+00:00,-0.1007,-0.1007,-0.1007,-0.1007
HomerJSimpson,404,"Today, my heart is with the Irish People all all they've suffered. Like having to listen to ""Linger"" by the Cranberries so much!",2013-03-17 22:01:09+00:00,-0.2481,-0.2481,-0.2481,-0.2481
HomerJSimpson,405,"Today, all the world is fake Irish!",2013-03-17 16:31:17+00:00,-0.5255,-0.5255,-0.5255,-0.5255
HomerJSimpson,406,"In honor of St. Patrick's Day, I'm going to chase away all the snakes I'll see after I've been drinking for a while.",2013-03-17 00:01:07+00:00,0.4939,0.4939,0.4939,0.4939
HomerJSimpson,407,I just invented this thing! #HomerShake http://t.co/APnMQfabwz,2013-03-01 22:59:17+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,408,What a magical night.  The most magical part was when the street guy dressed as Michael Jackson made my wallet disappear. #Oscars2013,2013-02-25 05:12:55+00:00,-0.2263,-0.2263,-0.2263,-0.2263
HomerJSimpson,409,Maggie didn't win tonight. I think she learned a valuable lesson: Hollywood hates babies. #Oscars2013,2013-02-25 01:59:25+00:00,-0.4352,-0.4352,-0.4352,-0.4352
HomerJSimpson,410,"Wow, everything on Oscar night is so special. This street I'm driving on is made of some kind of red carpet.",2013-02-24 23:31:24+00:00,0.8069,0.8069,0.8069,0.8069
HomerJSimpson,411,I'm driving Maggie to the Oscars tonight. It's a dream come true -- to spend 5 hours in a limo holding area!,2013-02-24 21:02:28+00:00,0.6239,0.6239,0.6239,0.6239
HomerJSimpson,412,"I picked a super romantic movie to set the mood with Marge tonight -- ""Flowers In The Attic""!",2013-02-15 02:31:03+00:00,0.784,0.784,0.784,0.784
HomerJSimpson,413,"When you're a guy like me, every day is Valentine's Day.  And every day is St. Patrick's Day.",2013-02-14 20:05:54+00:00,0.3612,0.3612,0.3612,0.3612
HomerJSimpson,414,"I'm spending V-Day today with my first and one true love. Then after I see the new ""Die Hard"" movie I'm having dinner with Marge!",2013-02-14 17:55:30+00:00,0.4574,0.4574,0.4574,0.4574
HomerJSimpson,415,"Wow, a million people read what I say! I feel like a reporter for the @nytimes, except I'll still have a job in two years.",2013-02-13 15:25:48+00:00,0.7644,0.7644,0.7644,0.7644
HomerJSimpson,416,I just heard my pal Ted Nugent is attending the President's speech tonite. He must be Obama's friend too! #SOTU http://t.co/7wGPj9tg,2013-02-12 23:13:59+00:00,0.5411,0.5411,0.5411,0.5411
HomerJSimpson,417,"Well, football season is over.  But bum fight season at Moe's is only a week away!",2013-02-04 03:00:38+00:00,-0.484,-0.484,-0.484,-0.484
HomerJSimpson,418,Dear taco commercial: Old folks don't go clubbing when they eat Mexican fast food. They require costly colon surgery. I SHOULD KNOW!,2013-02-04 01:00:43+00:00,0.3595,0.3595,0.3595,0.3595
HomerJSimpson,419,"Jim Nantz: after the Beyoncé halftime show, if you don't say ""now we see what team will put a ring on it"" I'll lose a $500 bet. Thanks.",2013-02-04 00:20:10+00:00,0.0516,0.0516,0.0516,0.0516
HomerJSimpson,420,"Aw, come on, that was interference! The announcers are totally interfering with my enjoyment of the game!",2013-02-03 23:45:10+00:00,0.6351,0.6351,0.6351,0.6351
HomerJSimpson,421,I only watch the Super Bowl for the terrible commercials.  Just kidding.  I watch it for the terrible game.,2013-02-03 23:15:16+00:00,-0.2263,-0.2263,-0.2263,-0.2263
HomerJSimpson,422,"On Groundhog Day each year, I watch that Bill Murray movie where he relives the worst day of his life over and over: ""Garfield 2""",2013-02-02 23:00:47+00:00,-0.6249,-0.6249,-0.6249,-0.6249
HomerJSimpson,423,My version of Groundhog Day: if I can stand up and see my toes then it means 6 more weeks of late night pancake binges.,2013-02-02 15:01:01+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,424,I'm off to Moe's to spend a thrilling Sunday afternoon and night watching the Pro Bowl! (And if you tell Marge it's lame I'll kill you.),2013-01-27 21:00:35+00:00,-0.69,-0.69,-0.69,-0.69
HomerJSimpson,425,"Obama gets a huge party just for hanging onto his job? Where's MY ""Didn't Royally Screw It Up"" parade?",2013-01-21 20:20:16+00:00,0.6864,0.6864,0.6864,0.6864
HomerJSimpson,426,"In honor of Dr. King, I will spend all day today having a dream. At my workstation.",2013-01-21 15:50:19+00:00,0.6369,0.6369,0.6369,0.6369
HomerJSimpson,427,The best touchdown today was when I staggered into Moe's bathroom and still was able to find the toilet seat.,2013-01-21 03:41:51+00:00,0.6369,0.6369,0.6369,0.6369
HomerJSimpson,428,I only watch the NFC and AFC championship games for the cheaper commercials.,2013-01-21 00:45:17+00:00,-0.368,-0.368,-0.368,-0.368
HomerJSimpson,429,I can't believe these TV guys are ignoring the most important part of the Falcons Offense --  The Atlanta Rhythm Section.,2013-01-20 21:15:17+00:00,-0.3832,-0.3832,-0.3832,-0.3832
HomerJSimpson,430,"Will be at Moe's watching football. 4 teams are gonna get ejected from the playoffs, and 3 drunks are gonna get ejected from the bar.",2013-01-13 00:45:11+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,431,I'm expecting some big upsets during the NFL playoffs.  Me knocking over the nachos and dumping my beer down Lenny's pants for example.,2013-01-12 23:25:05+00:00,-0.5859,-0.5859,-0.5859,-0.5859
HomerJSimpson,432,While the Packers play the 49ers I'll be packing 49 hotdogs down my throat.,2013-01-12 20:35:45+00:00,0.34,0.34,0.34,0.34
HomerJSimpson,433,"Well, congratulations to that guy who played the top hat guy in that Tommy Lee Jones movie. #Oscars",2013-01-10 22:01:15+00:00,0.8481,0.8481,0.8481,0.8481
HomerJSimpson,434,Maggie got nominated for an Oscar! Now I won't be able to shut her up.,2013-01-10 16:25:53+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,435,What?! Mike Piazza didn't get an Oscar nomination either? Come on!,2013-01-10 14:00:56+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,436,"I get home from Moe's at 8AM, and the Oscar nominations are on TV. Don't they know I'm too hungover to see artists rewarded?",2013-01-10 13:20:10+00:00,0.4939,0.4939,0.4939,0.4939
HomerJSimpson,437,I can't believe the Hall Of Fame shunned my former teammate Roger Clemens. It's not HIS fault a hypnotist turned him into a chicken!,2013-01-09 19:15:32+00:00,0.6652,0.6652,0.6652,0.6652
HomerJSimpson,438,Biggest Baseball Hall Of Fame snub: football players.,2013-01-09 19:06:11+00:00,0.0258,0.0258,0.0258,0.0258
HomerJSimpson,439,"Up next, 2013, the start of the teenage years of the 21st century. I hope it gets laid more often than I did.",2013-01-02 18:01:53+00:00,0.4404,0.4404,0.4404,0.4404
HomerJSimpson,440,Watching bowl games is a great way to find out what colleges would be good for a son who wants to get shirtless and super-drunk a lot.,2013-01-01 20:35:19+00:00,0.7906,0.7906,0.7906,0.7906
HomerJSimpson,441,Happy New Year everyone! Let's all enjoy this brief time of happiness before everything starts getting crappy again.,2013-01-01 13:30:41+00:00,0.8016,0.8016,0.8016,0.8016
HomerJSimpson,442,We're all going to Moe's tonight to watch the ball drop!  That's when Barney gets so drunk that his pants fall off.,2013-01-01 01:30:35+00:00,-0.6713,-0.6713,-0.6713,-0.6713
HomerJSimpson,443,"When you’re getting drunk on New Years Eve, remember the nuclear plant workers keeping your lights on. We’re getting drunk remembering you.",2012-12-31 20:01:44+00:00,-0.5859,-0.5859,-0.5859,-0.5859
HomerJSimpson,444,Did you know that it's already New Year's in Australia? My neighbors do!,2012-12-31 16:02:14+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,445,"As the year ends, we should all take time to reflect on how we can improve ourselves. I'm doing it on line at the liquor store.",2012-12-31 00:01:02+00:00,0.4404,0.4404,0.4404,0.4404
HomerJSimpson,446,"I'm having a hard time working on my New Year's resolutions.  I just can't think of any after ""Continue To Be Awesome"".",2012-12-30 19:01:16+00:00,-0.1027,-0.1027,-0.1027,-0.1027
HomerJSimpson,447,"Our Christmas tree just died.  Which is pretty good, considering it's been in the living room since last year.",2012-12-29 18:15:35+00:00,0.3612,0.3612,0.3612,0.3612
HomerJSimpson,448,"Just now getting our Xmas Cards out. It took a while to cut out Flanders's face and replace it with me, but it was worth it.",2012-12-28 22:30:45+00:00,0.2023,0.2023,0.2023,0.2023
HomerJSimpson,449,We’re spending New Year’s in Oahu - for Christmas I gave Marge the complete DVD collection of Baywatch Hawaii.,2012-12-28 19:01:16+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,450,In this festive season don’t forget your elderly parents... lock ’em in their home so they can’t possibly ruin your holiday.,2012-12-28 16:22:09+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,451,I can't believe Bart is hogging the remote control airplane he got for Xmas. I'm the one who sat on it!,2012-12-27 21:16:08+00:00,0.0,0.0,0.0,0.0
HomerJSimpson,452,"Okay, Christmas was great but now it's over. Time to put up the Martin Luther King Day decorations!",2012-12-26 15:02:20+00:00,0.5093,0.5093,0.5093,0.5093
HomerJSimpson,453,I'm spending a lovely Christmas night in the ER thanks to the plastic box Lisa's new Malibu Stacey came in.,2012-12-26 02:15:19+00:00,0.7717,0.7717,0.7717,0.7717
HomerJSimpson,454,"Merry Christmas to all my followers! I wish I could visit each and every one of you today.  That'd be 958,000 cookies for me!",2012-12-25 20:01:29+00:00,0.7772,0.7772,0.7772,0.7772
HomerJSimpson,455,It happens every year -- something breaks on Christmas morning. Today it was my promise not to drink until noon.,2012-12-25 16:01:53+00:00,0.3182,0.3182,0.3182,0.3182
