source,tweet number,tweet,timestamp,compound,positive,neutral,negative
Pontifex,270,The courage to encounter one another and extend a hand of friendship is a pathway of peace and harmony for humanity. #ApostolicJourney,2019-03-30 14:59:09+00:00,0.9451,0.9451,0.9451,0.9451
Pontifex,271,"Dear Moroccan friends, I am coming as a pilgrim of peace and fraternity. We Christians and Muslims believe in God, the Creator and the Merciful, who created people to live like brothers and sisters, respecting each other in their diversity, and helping one another in their needs.",2019-03-29 18:30:00+00:00,0.9595,0.9595,0.9595,0.9595
Pontifex,272,"Brothers and sisters, God calls us once again to conversion: let us pray to obtain the grace of a new life in Christ the Lord. #24hoursfortheLord",2019-03-29 15:30:00+00:00,0.7351,0.7351,0.7351,0.7351
Pontifex,273,"If we do not listen to the voice of the Lord, our hearts become like soil without water. That is why the Lord says: ""Harden not your hearts"". #SantaMarta",2019-03-28 11:23:06+00:00,0.3612,0.3612,0.3612,0.3612
Pontifex,274,Where should we fix our gaze along the journey of #Lent? On the Crucifix. Jesus on the Cross is the compass of life that points us to Heaven.,2019-03-27 12:30:00+00:00,0.5106,0.5106,0.5106,0.5106
Pontifex,275,"The culture of appearance, which leads us to live for passing things, is a great deception. Because it is like a flaring blaze: once it is over, only ashes remain.",2019-03-26 12:30:00+00:00,0.5719,0.5719,0.5719,0.5719
Pontifex,276,It is worthwhile to welcome every life because every man and woman is worth the blood of Christ himself. We cannot have contempt for what God has loved so much! #DayoftheUnbornChild,2019-03-25 16:00:01+00:00,0.9399,0.9399,0.9399,0.9399
Pontifex,277,Today we remember in prayer the victims of modern forms of #slavery. Their suffering impels us to fight against these inhuman scourges. #RememberSlavery,2019-03-25 15:00:01+00:00,-0.7906,-0.7906,-0.7906,-0.7906
Pontifex,278,"May the Blessed Virgin help everyone, especially young people, to follow the path of peace and fraternity, based on welcome and forgiveness, on respect for others, and on the love that is the gift of self.",2019-03-25 10:33:48+00:00,0.9761,0.9761,0.9761,0.9761
Pontifex,279,"Today we celebrate the Day of Memory of Missionary Martyrs, a motivation to witness with courage to our faith and to our hope in Him who, on the Cross, conquered hatred and violence with His love forever.",2019-03-24 12:48:43+00:00,0.872,0.872,0.872,0.872
Pontifex,280,"Outward appearance, money, career, hobbies: these are sirens that enchant us and then set us adrift. #Lent is a time of grace to free our hearts from vanities.",2019-03-23 12:30:00+00:00,0.7269,0.7269,0.7269,0.7269
Pontifex,281,"Let us thank God for ""sister water"", such a simple and precious element, and let us strive to make it accessible to all. #WorldWaterDay",2019-03-22 10:30:00+00:00,0.8074,0.8074,0.8074,0.8074
Pontifex,282,"Today we think of people with #DownSyndrome. May they be welcomed, appreciated, and never discarded, right from their mother's womb.",2019-03-21 14:37:34+00:00,0.7741,0.7741,0.7741,0.7741
Pontifex,283,"If we abandon the law of love, the law of the strongest over the weakest will be asserted.",2019-03-21 12:30:00+00:00,0.2263,0.2263,0.2263,0.2263
Pontifex,284,"I express my sorrow and closeness to the dear people of Mozambique, Zimbabwe, and Malawi, affected by Cyclone Idai. I entrust the many victims and their families to the mercy of God. #PrayForAfrica #cycloneIdai",2019-03-20 14:43:12+00:00,-0.0258,-0.0258,-0.0258,-0.0258
Pontifex,285,"#Lent is rediscovering that we are made for the flame that always burns: for God, for the eternity of Heaven, and not for the world.",2019-03-20 12:30:00+00:00,0.6597,0.6597,0.6597,0.6597
Pontifex,286,"Saint Joseph, spouse of the Virgin Mary, watch over the whole Church always, and protect Her in every moment.",2019-03-19 12:30:02+00:00,0.3818,0.3818,0.3818,0.3818
Pontifex,287,"How do we not judge, not condemn, and forgive? ""Give and it will be given to you"": be generous in giving. Not only material alms, but spiritual alms too: spend time with someone in need, visit someone who is sick, offer a smile. #SantaMarta",2019-03-18 09:51:34+00:00,-0.0503,-0.0503,-0.0503,-0.0503
Pontifex,288,"I pray for the victims of the horrible attack against two mosques in #Christchurch, New Zealand. I renew my invitation for prayer and gestures of peace to combat hatred and violence.",2019-03-17 14:54:32+00:00,-0.93,-0.93,-0.93,-0.93
Pontifex,289,"Prayer reconnects us to God, charity to our neighbor, fasting to ourselves. God, my brothers and sisters, my life: these are the realities that do not end in nothing, and in which we must invest. #Lent",2019-03-17 12:30:00+00:00,0.7184,0.7184,0.7184,0.7184
Pontifex,290,"#Lent is a journey of returning to the essential, during which the Lord asks us to follow three steps: almsgiving, prayer, and fasting.",2019-03-17 10:00:01+00:00,0.0,0.0,0.0,0.0
Pontifex,291,"#Lent is a reminder to stop, to return to the essential, to fast from all that is superfluous and distracting. It is a wake-up call for the spirit.",2019-03-16 12:30:00+00:00,-0.4019,-0.4019,-0.4019,-0.4019
Pontifex,292,"I ask everyone to remember in prayer both myself and my collaborators in the Roman Curia, who this evening will be beginning the week of Spiritual Exercises.",2019-03-10 12:30:00+00:00,0.0,0.0,0.0,0.0
Pontifex,293,Only those who leave behind their earthly attachments in order to set out will find the mystery of God.,2019-03-09 12:30:00+00:00,0.4588,0.4588,0.4588,0.4588
Pontifex,294,"Women make the world beautiful, they protect it and keep it alive. They bring the grace of renewal, the embrace of inclusion, and the courage to give of oneself. #InternationalWomensDay",2019-03-08 12:30:01+00:00,0.9468,0.9468,0.9468,0.9468
Pontifex,295,"At the beginning of Lent, it would do us good to ask for the grace to preserve the memory of all that the Lord has done in our lives, of how He has loved us. #SantaMarta",2019-03-07 13:58:06+00:00,0.8625,0.8625,0.8625,0.8625
Pontifex,296,"The Lenten journey begins today, Ash Wednesday. I invite each of you to live this time in an authentic spirit of penance and conversion, like a return to the Father, who awaits us all with open arms.",2019-03-06 12:30:00+00:00,0.6249,0.6249,0.6249,0.6249
Pontifex,297,https://t.co/ib8t4TG2tv,2019-03-05 14:40:00+00:00,0.0,0.0,0.0,0.0
Pontifex,298,Prayer gives consistency and vitality to everything we do.,2019-03-04 12:30:02+00:00,0.3182,0.3182,0.3182,0.3182
Pontifex,299,"Let us hear the cry of the earth, wounded in a thousand ways by human greed. Let us allow her to remain a welcoming home, in which no one feels excluded. #WorldWildlifeDay",2019-03-03 10:30:00+00:00,-0.6808,-0.6808,-0.6808,-0.6808
Pontifex,300,"Sometimes we may feel we are alone in facing difficulties. But, even if He doesn’t intervene immediately, the Lord walks by our side and, if we keep going forward, He will open up a new path.",2019-03-02 12:30:00+00:00,-0.2732,-0.2732,-0.2732,-0.2732
Pontifex,301,"In order to pray well, we need to have the heart of a child.",2019-03-01 12:30:00+00:00,0.5267,0.5267,0.5267,0.5267
Pontifex,302,"Let’s take a little time every day to examine our conscience, to convert to the Lord. Five minutes at the end of each day will help us think about a change of heart and conversion to the Lord, without procrastination. #SantaMarta",2019-02-28 11:04:22+00:00,0.4019,0.4019,0.4019,0.4019
Pontifex,303,"If you believe in God you must try to live justly with everyone, according to the golden rule: “Do to others whatever you would have them do to you” (Mt 7,12).",2019-02-27 12:30:00+00:00,0.2732,0.2732,0.2732,0.2732
Pontifex,304,"Religious life consists in loving God with all your heart, and your neighbour as yourself.",2019-02-26 12:30:00+00:00,0.7184,0.7184,0.7184,0.7184
Pontifex,305,God’s love is the only power capable of making all things new.,2019-02-25 12:30:00+00:00,0.7783,0.7783,0.7783,0.7783
Pontifex,306,"Every abuse is an atrocity. In people's justified anger, the Church sees the reflection of the wrath of God. It is our duty to listen attentively to this silent cry. #PBC2019 https://t.co/Gx9M9MgzTX",2019-02-24 13:11:53+00:00,-0.802,-0.802,-0.802,-0.802
Pontifex,307,"Lord, focus our gaze on what is essential, make us strip ourselves of everything that does not help to make the Gospel of Jesus Christ transparent. #PBC2019",2019-02-23 12:00:01+00:00,-0.3089,-0.3089,-0.3089,-0.3089
Pontifex,308,"Lord, deliver us from the temptation to want to save ourselves, and our reputations; help us to acknowledge our guilt and to seek humble and concrete answers together, and in communion with all the People of God. #PBC2019",2019-02-22 12:00:00+00:00,0.7351,0.7351,0.7351,0.7351
Pontifex,309,"Lord, you know how we resist placing the sufferings of others in our heart. Open our hearts and shape them in your image. #PBC2019",2019-02-21 12:00:00+00:00,0.0,0.0,0.0,0.0
Pontifex,310,Let us ask the Holy Spirit to sustain us during these days and to help us transform this evil into an opportunity for awareness and purification. #PBC2019,2019-02-21 10:17:54+00:00,-0.0129,-0.0129,-0.0129,-0.0129
Pontifex,311,"As of tomorrow, we will live several days of dialogue and communion, of listening and discernment. May it be a time of conversion. We don't proclaim ourselves, but He who died for us. #PBC2019",2019-02-20 13:30:00+00:00,-0.7096,-0.7096,-0.7096,-0.7096
Pontifex,312,"In the darkest moments of our history, the Lord draws near, opens paths, lifts up discouraged faith, anoints wounded hope, and awakens sleeping charity.",2019-02-19 14:00:00+00:00,0.3818,0.3818,0.3818,0.3818
Pontifex,313,"Let us enter into the mystery of the sorrowful heart of God who is Father, and let us speak with Him as we witness the many calamities of our time. #SantaMarta",2019-02-19 12:01:59+00:00,-0.2732,-0.2732,-0.2732,-0.2732
Pontifex,314,"I invite you to pray during these days for the Meeting on the Protection of Minors in the Church, an event that I want to be a powerful gesture of pastoral responsibility in the face of an urgent challenge of our time.",2019-02-18 12:30:00+00:00,0.7964,0.7964,0.7964,0.7964
Pontifex,315,"Christians promote peace, starting with the community in which they live.",2019-02-17 12:30:00+00:00,0.7269,0.7269,0.7269,0.7269
Pontifex,316,"Jesus asks us to produce just one work of art, which is possible for everyone: that of our own life.",2019-02-16 12:30:00+00:00,0.0,0.0,0.0,0.0
Pontifex,317,"Truth is the wonderful revelation of God, of His Fatherly face. It is His boundless love.",2019-02-15 12:30:00+00:00,0.9062,0.9062,0.9062,0.9062
Pontifex,318,"Those who love use their imagination to discover solutions where others see only problems. Those who love help others according to their needs and with creativity, not according to preconceived ideas or common conceptions. https://t.co/kvYb0HUNcE",2019-02-14 13:13:27+00:00,0.9136,0.9136,0.9136,0.9136
Pontifex,319,Detachment from worldly appearances is essential to prepare ourselves for heaven.,2019-02-13 12:30:00+00:00,0.5106,0.5106,0.5106,0.5106
Pontifex,320,"Thousands of children, forced to fight in armed conflicts, are robbed of their childhood. Let us stop this abominable crime. #ChildrenNotSoldiers",2019-02-12 10:30:00+00:00,-0.9169,-0.9169,-0.9169,-0.9169
Pontifex,321,"A generous attitude towards the sick is salt of the earth and light of the world. May Our Lady of Lourdes help us to practice it, and obtain peace and comfort for all those who suffer.  https://t.co/yImNmXsb0A",2019-02-11 10:53:07+00:00,0.6369,0.6369,0.6369,0.6369
Pontifex,322,"If we practice seeing with the eyes of Jesus, we will always be able to recognize those who need our help.",2019-02-10 12:30:00+00:00,0.4019,0.4019,0.4019,0.4019
Pontifex,323,Love of God and love of neighbour are inseparable. They are two sides of the same coin: lived together they are the true strength of believers!,2019-02-09 12:30:00+00:00,0.9501,0.9501,0.9501,0.9501
Pontifex,324,"Life has value when we give it, when we give it in love, in truth; when we give it to others, in everyday life, in the family. #SantaMarta",2019-02-08 12:30:00+00:00,0.836,0.836,0.836,0.836
Pontifex,325,Human trafficking is a terrible violation of human dignity. Let us open our eyes to this shameful scourge and commit ourselves to fighting it. #TogetherAgainstHumanTrafficking @M_RSection,2019-02-08 10:55:50+00:00,-0.8248,-0.8248,-0.8248,-0.8248
Pontifex,326,https://t.co/nRM29qeH7P,2019-02-07 11:42:56+00:00,0.0,0.0,0.0,0.0
Pontifex,327,"We all need to be healed, and we can all heal others if we are humble and meek: with a good word, with patience, with a glance. #SantaMarta",2019-02-07 11:00:13+00:00,0.4404,0.4404,0.4404,0.4404
Pontifex,328,"This Visit to the United Arab Emirates belongs to the ""surprises"" of God. So let us praise Him and His providence, and pray that the seeds sown may bring forth fruits of peace. #ApostolicJourney #UAE",2019-02-06 11:28:26+00:00,0.9269,0.9269,0.9269,0.9269
Pontifex,329,"The Beatitudes are a roadmap for our life: they invite us to keep our hearts pure, to practice meekness and justice, to be merciful to all, to live affliction in union with God. #UAE #ApostolicJourney",2019-02-05 14:00:00+00:00,0.7269,0.7269,0.7269,0.7269
Pontifex,330,"Saint Francis reminds us that Christians set out armed only with their humble faith and concrete love. If we live in the world according to the ways of God, we will become channels of His presence. #UAE #ApostolicJourney",2019-02-05 12:30:00+00:00,0.8442,0.8442,0.8442,0.8442
Pontifex,331,Prayer purifies the heart from turning in on itself. Prayer of the heart restores fraternity. #UAE #ApostolicJourney,2019-02-04 18:30:00+00:00,0.296,0.296,0.296,0.296
Pontifex,332,"The Document on Human Fraternity, which I signed today in Abu Dhabi with my brother the Grand Imam of Al-Azhar, invites all persons who have faith in God and faith in human fraternity to unite and work together. https://t.co/74Ig3XOPzw",2019-02-04 17:30:45+00:00,0.8658,0.8658,0.8658,0.8658
Pontifex,333,"God is with those who seek peace. From heaven He blesses every step which, on this path, is accomplished on earth. #UAE #ApostolicJourney",2019-02-04 16:23:08+00:00,0.9371,0.9371,0.9371,0.9371
Pontifex,334,"I am about to leave for the United Arab Emirates. I am visiting that Country as a brother, in order to write a page of dialogue together, and to travel paths of peace together. Pray for me!",2019-02-03 11:30:00+00:00,0.8268,0.8268,0.8268,0.8268
Pontifex,335,"Consecrated life is a living encounter with the Lord in his people. It is a call to the faithful obedience of daily life, and to the unexpected surprises from the Spirit. It is a vision of what we need to embrace in order to experience joy: Jesus.",2019-02-02 15:00:01+00:00,0.9118,0.9118,0.9118,0.9118
Pontifex,336,"May the Lord give us the grace of memory and of hope, in order to go forward with perseverance on the journey of our life. #SantaMarta",2019-02-01 10:41:49+00:00,0.6908,0.6908,0.6908,0.6908
Pontifex,337,Don Bosco had the courage to look at reality with human eyes and with the eyes of God. May every priest imitate him by seeing reality with human eyes and with the eyes of God. #SantaMarta,2019-01-31 10:11:54+00:00,0.7506,0.7506,0.7506,0.7506
Pontifex,338,"The secret to navigating life well is to invite Jesus on board. The helm of life should be given to Him, so that He can direct the route.",2019-01-30 12:30:00+00:00,0.4019,0.4019,0.4019,0.4019
Pontifex,339,"Meekness and tenderness: these human virtues seem small, but they can overcome the most difficult conflicts.",2019-01-29 12:30:00+00:00,-0.7056,-0.7056,-0.7056,-0.7056
Pontifex,340,"I thank God for having given us the opportunity to share these days together and to experience once more this World Youth Day. My thanks go to all those who have supported us with their prayers, and who have helped by their efforts and hard work! #Panama2019",2019-01-28 00:30:00+00:00,0.9134,0.9134,0.9134,0.9134
Pontifex,341,"Go forth and bear witness to what you have seen and heard, not with lots of words but with simple, daily actions. I don’t know if I’ll be present at the next WYD, but Peter will certainly be there, and he will confirm you in the faith. #Panama2019",2019-01-27 22:30:00+00:00,0.7783,0.7783,0.7783,0.7783
Pontifex,342,"Let us pray for the victims of the terrorist attack on the Cathedral of Jolo, in the Philippines. May the Lord, Prince of Peace, convert the hearts of the violent, and grant the inhabitants of that region a peaceful coexistence.",2019-01-27 18:33:06+00:00,-0.5423,-0.5423,-0.5423,-0.5423
Pontifex,343,"Here in Panama, I have thought a lot about the Venezuelan people, to whom I feel particularly united in these days. In the face of the serious ongoing situation, I ask you to pray that a just and peaceful solution may be reached.",2019-01-27 18:30:39+00:00,0.8748,0.8748,0.8748,0.8748
Pontifex,344,"To you, dear young people, a big “thank you” for #Panama2019. Keep walking. Keep living the faith and sharing it. See you in Lisbon in 2022!",2019-01-27 14:49:59+00:00,0.8172,0.8172,0.8172,0.8172
Pontifex,345,Let us not forget the victims of the Holocaust. Their unspeakable suffering continues to cry out to humanity: We are all brothers and sisters! #RemembranceDay,2019-01-27 12:15:00+00:00,-0.5946,-0.5946,-0.5946,-0.5946
Pontifex,346,Only what is loved can be saved. Only what is embraced can be transformed. #Panama2019,2019-01-27 11:00:00+00:00,0.7717,0.7717,0.7717,0.7717
Pontifex,347,"With her “yes”, Mary became the most influential woman in history. Without social networks, she became the first “influencer”: the “influencer” of God. #Panama2019",2019-01-27 01:00:00+00:00,0.6478,0.6478,0.6478,0.6478
Pontifex,348,Let us not quench our thirst with just any water but with the “spring of water welling up to eternal life”. #Panama2019,2019-01-26 16:30:00+00:00,0.5267,0.5267,0.5267,0.5267
Pontifex,349,"Friends, Jesus teaches us to believe. Seek out and listen to the voices that encourage you to look ahead, not those that pull you down. #Panama2019",2019-01-25 17:00:02+00:00,0.7506,0.7506,0.7506,0.7506
Pontifex,350,In this WYD #Panama2019 I invite you to pray all together the Holy Rosary for Peace through @clicktoprayapp.,2019-01-24 21:30:00+00:00,0.7506,0.7506,0.7506,0.7506
Pontifex,351,What prompts us to encounter each other in this WYD? The certainty of knowing that we have been loved with a profound love that we neither can nor want to keep quiet about a love that challenges us to respond in the same way: with love. #Panama2019,2019-01-24 18:30:00+00:00,0.9636,0.9636,0.9636,0.9636
Pontifex,352,"This is the network we want, a network created not to entrap, but to liberate, to protect a communion of people who are free. https://t.co/qZ9XI2rDPe",2019-01-24 11:15:00+00:00,0.8591,0.8591,0.8591,0.8591
Pontifex,353,I am leaving for the World Youth Day in Panama. I ask you to pray for this very beautiful and important event on the path of the Church.,2019-01-23 08:00:01+00:00,0.8204,0.8204,0.8204,0.8204
Pontifex,354,"Saying “yes” to God’s love is the first step to being happy, and to making many other people happy.",2019-01-22 12:30:01+00:00,0.9118,0.9118,0.9118,0.9118
Pontifex,355,"The Christian way is that of the Beatitudes: meekness, humility, patience in suffering, love for justice, ability to endure persecution, not judging others... #SantaMarta",2019-01-21 11:58:58+00:00,0.7783,0.7783,0.7783,0.7783
Pontifex,356,"What will remain on the threshold of eternity is not how much we earned, but how much we gave away.",2019-01-20 12:30:00+00:00,0.0,0.0,0.0,0.0
Pontifex,357,Prayer from a humble heart is heard by God.,2019-01-19 12:30:00+00:00,0.2732,0.2732,0.2732,0.2732
Pontifex,358,Today marks the beginning of the Week of Prayer for Christian Unity: all of us are asked to implore from God this great gift.,2019-01-18 17:30:02+00:00,0.8713,0.8713,0.8713,0.8713
Pontifex,359,Let us be careful not to have a perverse heart that leads to cowardice; an obstinate heart that leads to being shut off; a heart that is slave to the seduction that leads to a Christian life of compromise. #SantaMarta,2019-01-17 11:25:17+00:00,0.1857,0.1857,0.1857,0.1857
Pontifex,360,"The Spirit of God speaks freely to each person through feelings and thoughts. The Spirit cannot be confined with simple reasoning, but must be welcomed with the heart!",2019-01-16 12:30:01+00:00,0.7644,0.7644,0.7644,0.7644
Pontifex,361,Don’t let the sufferings you see frighten you. Place them before the Crucifix and the Eucharist from which we draw patient and compassionate love.,2019-01-15 12:30:00+00:00,0.7184,0.7184,0.7184,0.7184
Pontifex,362,"Let us look at our hands, often so empty of love, and today let us try to think of some gift we can offer freely.",2019-01-14 12:30:00+00:00,0.8359,0.8359,0.8359,0.8359
Pontifex,363,"Baptism is the best gift we have received. Through it, we belong to God and we possess the joy of salvation.",2019-01-13 12:30:00+00:00,0.9186,0.9186,0.9186,0.9186
Pontifex,364,"Smallness is freedom. One who is small, in the Gospel sense, is unencumbered and free from any urge to show off, and from any claim to success.",2019-01-12 12:30:00+00:00,0.9042,0.9042,0.9042,0.9042
Pontifex,365,"The first step in prayer is to be humble, go to the Father and say: “Look at me, I am a sinner.” And the Lord listens.",2019-01-11 12:30:00+00:00,0.0,0.0,0.0,0.0
Pontifex,366,The spirit of the world is conquered with the spirit of faith: believing that God is really in the brother and sister who are close to me. #SantaMarta,2019-01-10 10:53:14+00:00,0.743,0.743,0.743,0.743
Pontifex,367,Do not be afraid to weep when you encounter difficult situations: tears are drops that irrigate life. Tears of compassion purify hearts and feelings.,2019-01-09 12:30:00+00:00,-0.7184,-0.7184,-0.7184,-0.7184
Pontifex,368,https://t.co/P8SNqoRiCW,2019-01-08 14:58:51+00:00,0.0,0.0,0.0,0.0
Pontifex,369,Love does not tolerate indifference; love is compassionate. Love means putting your heart on the line for others. #SantaMarta,2019-01-08 10:42:41+00:00,0.8548,0.8548,0.8548,0.8548
Pontifex,370,God became man in Jesus in order to share our lives. Let us keep this relationship alive with Him and with one another. Happy Christmas to our Christian brothers and sisters from the East.,2019-01-07 12:30:00+00:00,0.8625,0.8625,0.8625,0.8625
Pontifex,371,"The Magi offered their precious gifts to the Christ Child. Today, let us ask God: Lord, help me rediscover the joy of giving.",2019-01-06 12:30:00+00:00,0.9287,0.9287,0.9287,0.9287
Pontifex,372,"The Church grows in silence, in prayer, and with the good works that give witness.",2019-01-05 12:30:00+00:00,0.4404,0.4404,0.4404,0.4404
Pontifex,373,"Jesus is the gift of God for us. If we welcome Him, we too can be a gift of God to others.",2019-01-04 12:30:00+00:00,0.9001,0.9001,0.9001,0.9001
Pontifex,374,"If we live as Jesus taught us, and in harmony with what we proclaim, our witness will bear fruit.",2019-01-03 12:30:01+00:00,0.4019,0.4019,0.4019,0.4019
Pontifex,375,"To make peace is to imitate God, who wants to make peace with us: He sent us his Son, and He has forgiven us.",2019-01-02 12:30:00+00:00,0.8934,0.8934,0.8934,0.8934
Pontifex,376,"Today more than ever, our societies need “artisans of peace”, messengers and witnesses of God the Father, who wills the good and the happiness of the human family.
https://t.co/9MM3oLU4gf",2019-01-01 11:47:05+00:00,0.8225,0.8225,0.8225,0.8225
Pontifex,377,"May Mary, Mother of God, protect and accompany us during this new year and bring the peace of her Son into our hearts and the world.",2019-01-01 08:30:00+00:00,0.802,0.802,0.802,0.802
Pontifex,378,"Let us give thanks to God for the year drawing to an end, recognizing that all the good is His gift.",2018-12-31 15:30:00+00:00,0.8689,0.8689,0.8689,0.8689
Pontifex,379,"May Jesus, Mary and Joseph bless and protect all families around the world, so that love, joy and peace may reign within them.",2018-12-30 12:30:00+00:00,0.9548,0.9548,0.9548,0.9548
Pontifex,380,Bring God’s tenderness and mercy to all those who are discarded by society.,2018-12-29 12:30:00+00:00,0.4404,0.4404,0.4404,0.4404
Pontifex,381,"Let us welcome God’s love in the Christ Child, and let us commit ourselves to making the world more humane and worthy for the children of today and tomorrow.",2018-12-28 12:30:00+00:00,0.9112,0.9112,0.9112,0.9112
Pontifex,382,"Looking at Jesus we see the face of the God who is Love, and we learn to recognize Him in the faces of our brothers and sisters.",2018-12-27 12:30:00+00:00,0.743,0.743,0.743,0.743
Pontifex,383,"The Church grows with the blood of the martyrs, men and women who give their lives for Jesus. Today there are many, even if they do not make the headlines.",2018-12-26 12:30:01+00:00,0.0,0.0,0.0,0.0
Pontifex,384,"Christ is born for us! Come, all of you who are seeking the face of God. Here He is, the Child lying in the manger.",2018-12-25 10:30:00+00:00,-0.3802,-0.3802,-0.3802,-0.3802
Pontifex,385,"By contemplating God, who became a child, radiating light from the humility of the crib, we can also become witnesses to humility, tenderness and goodness. #Christmas",2018-12-24 22:30:00+00:00,0.7845,0.7845,0.7845,0.7845
Pontifex,386,"The lights of the Christmas tree remind us that Jesus is the light of the world, the light of our souls that drives away the darkness of hatred and makes room for forgiveness. #Christmas",2018-12-23 12:30:00+00:00,-0.6249,-0.6249,-0.6249,-0.6249
Pontifex,387,Let us entrust ourselves to Our Lady so that she may help us prepare our hearts to welcome Baby Jesus at his birth. #Christmas,2018-12-22 12:30:00+00:00,0.6908,0.6908,0.6908,0.6908
Pontifex,388,May the symbols of the nativity scene and the Christmas tree allow a reflection of God's light and tenderness to enter into family life. #Christmas,2018-12-21 12:58:54+00:00,0.5719,0.5719,0.5719,0.5719
Pontifex,389,God enters history and does so in His original style: surprise. The God of surprises always surprises us. #SantaMarta,2018-12-20 11:36:40+00:00,0.8646,0.8646,0.8646,0.8646
Pontifex,390,"Advent is a time for us to prepare for the coming of Jesus, Prince of Peace. It's a time to make peace with ourselves and our neighbours. #Advent",2018-12-19 12:30:00+00:00,0.7906,0.7906,0.7906,0.7906
Pontifex,391,"Be like Saint Joseph: a man of dreams, not a dreamer; a man of silence, because he respects God's plan. #SantaMarta",2018-12-18 13:04:03+00:00,0.7579,0.7579,0.7579,0.7579
Pontifex,392,Jesus knows well the pain of not being welcomed. May our hearts not be closed as were the houses in Bethlehem. #Internationalmigrantsday,2018-12-18 10:30:00+00:00,-0.5,-0.5,-0.5,-0.5
Pontifex,393,"""O Wisdom from the mouth of the Most High, you fill the whole world. With strength and gentleness you order all things: come to teach us the way of prudence."" #AdventAntiphons",2018-12-17 13:30:00+00:00,0.765,0.765,0.765,0.765
Pontifex,394,"Joy, prayer and gratitude are three ways that prepare us to experience Christmas in an authentic way. #Advent",2018-12-16 10:30:00+00:00,0.7964,0.7964,0.7964,0.7964
Pontifex,395,Our life spreads light when it is given in service. The secret of joy is living to serve.,2018-12-15 12:30:00+00:00,0.5859,0.5859,0.5859,0.5859
Pontifex,396,"This is the first step in order to grow on our journey of faith: listening. Before speaking, listen.",2018-12-14 12:30:00+00:00,0.4215,0.4215,0.4215,0.4215
Pontifex,397,"Even when we pray alone, we pray together with all the people of God.",2018-12-13 12:30:02+00:00,0.5719,0.5719,0.5719,0.5719
Pontifex,398,"Let us beg the Virgin Mary, Our Lady of Guadalupe, to continue accompanying and protecting the peoples of the American continent. #VirgendeGuadalupe",2018-12-12 12:30:03+00:00,0.0,0.0,0.0,0.0
Pontifex,399,"""Comfort, comfort my people"" (Is 40,1). How does the Lord give comfort? With tenderness. #SantaMarta",2018-12-11 09:48:03+00:00,0.7783,0.7783,0.7783,0.7783
Pontifex,400,"Keep the faith. In this second week of Advent, we ask for the grace to prepare ourselves with faith to celebrate Christmas. #SantaMarta",2018-12-10 12:30:00+00:00,0.9022,0.9022,0.9022,0.9022
Pontifex,401,"Every human person, created in God’s image and likeness, is a value unto themselves and is subject to inalienable rights. #HumanRightsDay",2018-12-10 10:30:00+00:00,0.5267,0.5267,0.5267,0.5267
Pontifex,402,"Advent is a time to recognize the emptiness needs to be filled in our lives, a time to smooth the rough edges of pride, and to make room for Jesus who comes. #Advent",2018-12-09 10:30:00+00:00,-0.128,-0.128,-0.128,-0.128
Pontifex,403,"What is the secret of Mary’s beauty, “tota pulchra”? Not appearances, or that which passes, but a heart totally centred on God.",2018-12-08 10:30:00+00:00,0.6647,0.6647,0.6647,0.6647
Pontifex,404,"Loving God means serving our neighbour without reserve, and trying to forgive without limits.",2018-12-07 12:30:00+00:00,0.7964,0.7964,0.7964,0.7964
Pontifex,405,https://t.co/KKGg8LN05T,2018-12-06 15:05:41+00:00,0.0,0.0,0.0,0.0
Pontifex,406,"""Saying or doing?"" Am I a Christian of words or deeds? ""Sand and rock?"" Am I building my life on the rock of God, or on the sand of worldliness? ""High or low?"" Is my life inspired by the Magnificat? #SantaMarta",2018-12-06 12:13:39+00:00,0.7399,0.7399,0.7399,0.7399
Pontifex,407,The beginning of faith is feeling the need for salvation: this is the way that prepares us to meet Jesus.,2018-12-05 12:30:00+00:00,0.5106,0.5106,0.5106,0.5106
Pontifex,408,"This Advent, make yourself small, make yourself humble, make yourself a servant of others, and the Lord will give you the ability to understand how to make peace. #SantaMarta",2018-12-04 11:06:53+00:00,0.7003,0.7003,0.7003,0.7003
Pontifex,409,"Advent is a time for renewing the faith, for purifying it, so that it can be more authentic. #SantaMarta",2018-12-03 11:36:16+00:00,0.4215,0.4215,0.4215,0.4215
Pontifex,410,So many persons with disabilities and difficulties reopen their hearts to life when they realize they are loved! And how much love can flow from a heart thanks to the remedy of a smile! #WorldDisabilityDay,2018-12-03 10:30:00+00:00,0.9167,0.9167,0.9167,0.9167
Pontifex,411,Let us lift the veil of indifference that weighs on the destiny of those who suffer. Nobody can wash their hands when faced with the tragic reality of modern slavery. #EndSlavery,2018-12-02 10:30:00+00:00,-0.91,-0.91,-0.91,-0.91
Pontifex,412,"Advent is the time to welcome the Lord who comes to meet us, the time to look ahead, and to prepare ourselves for Christ’s return. #Advent",2018-12-02 08:30:00+00:00,0.4588,0.4588,0.4588,0.4588
Pontifex,413,There is no such thing as the perfect family. Only by the daily exercise of forgiveness can a family grow.,2018-12-01 12:30:01+00:00,0.5574,0.5574,0.5574,0.5574
Pontifex,414,"Let us ask the Lord for the grace to leave everything in order to go forward in proclamation and witness, just as Peter and Andrew did. #SantaMarta",2018-11-30 10:16:21+00:00,0.3818,0.3818,0.3818,0.3818
